time,gFx,gFy,gFz,TgF
13:44:10:7480,0.0332,0.5729,0.8475,1.023
13:44:10:7480,0.0322,0.5929,0.8387,1.028
13:44:10:7500,0.0247,0.6041,0.8221,1.020
13:44:10:7530,0.0095,0.6112,0.8103,1.015
13:44:10:7560,-0.0066,0.6161,0.8113,1.019
13:44:10:7570,-0.0217,0.6168,0.8184,1.025
13:44:10:7600,-0.0386,0.6120,0.8323,1.034
13:44:10:7640,-0.0518,0.6061,0.8392,1.036
13:44:10:7650,-0.0621,0.6027,0.8321,1.029
13:44:10:7670,-0.0713,0.5983,0.8135,1.012
13:44:10:7700,-0.0784,0.5914,0.7822,0.984
13:44:10:7720,-0.0840,0.5856,0.7441,0.951
13:44:10:7750,-0.0867,0.5844,0.7080,0.922
13:44:10:7770,-0.0826,0.5819,0.6816,0.900
13:44:10:7790,-0.0767,0.5787,0.6591,0.880
13:44:10:7820,-0.0713,0.5812,0.6420,0.869
13:44:10:7850,-0.0647,0.5880,0.6310,0.865
13:44:10:7870,-0.0594,0.5956,0.6247,0.865
13:44:10:7890,-0.0550,0.5993,0.6276,0.869
13:44:10:7920,-0.0520,0.6000,0.6359,0.876
13:44:10:7940,-0.0498,0.5973,0.6467,0.882
13:44:10:7970,-0.0493,0.5941,0.6601,0.889
13:44:10:7990,-0.0503,0.5968,0.6745,0.902
13:44:10:8040,-0.0459,0.5963,0.6960,0.918
13:44:10:8040,-0.0408,0.5897,0.7258,0.936
13:44:10:8060,-0.0445,0.5866,0.7512,0.954
13:44:10:8090,-0.0569,0.5905,0.7671,0.970
13:44:10:8120,-0.0713,0.5956,0.7940,0.995
13:44:10:8139,-0.0865,0.6024,0.8174,1.019
13:44:10:8179,-0.1033,0.6129,0.8311,1.038
13:44:10:8189,-0.1160,0.6183,0.8538,1.061
13:44:10:8210,-0.1265,0.6212,0.8653,1.073
13:44:10:8240,-0.1341,0.6222,0.8658,1.075
13:44:10:8260,-0.1378,0.6225,0.8631,1.073
13:44:10:8280,-0.1395,0.6215,0.8501,1.062
13:44:10:8310,-0.1410,0.6154,0.8384,1.050
13:44:10:8330,-0.1500,0.6115,0.8255,1.038
13:44:10:8360,-0.1656,0.6181,0.8096,1.032
13:44:10:8410,-0.1818,0.6281,0.8096,1.041
13:44:10:8420,-0.2008,0.6327,0.8108,1.048
13:44:10:8430,-0.2260,0.6442,0.8018,1.053
13:44:10:8470,-0.2477,0.6564,0.8025,1.066
13:44:10:8480,-0.2626,0.6611,0.7991,1.070
13:44:10:8500,-0.2699,0.6694,0.7869,1.068
13:44:10:8530,-0.2616,0.6684,0.7905,1.068
13:44:10:8550,-0.2536,0.6703,0.8052,1.078
13:44:10:8570,-0.2477,0.6870,0.8098,1.090
13:44:10:8600,-0.2362,0.7165,0.7964,1.097
13:44:10:8640,-0.2140,0.7610,0.7810,1.111
13:44:10:8660,-0.1717,0.7988,0.7791,1.129
13:44:10:8670,-0.1312,0.8311,0.7813,1.148
13:44:10:8700,-0.1112,0.8609,0.7810,1.168
13:44:10:8720,-0.1036,0.8795,0.7754,1.177
13:44:10:8740,-0.1041,0.8868,0.7612,1.173
13:44:10:8770,-0.1121,0.8826,0.7490,1.163
13:44:10:8820,-0.1243,0.8721,0.7370,1.149
13:44:10:8830,-0.1388,0.8602,0.7212,1.131
13:44:10:8840,-0.1556,0.8492,0.6994,1.111
13:44:10:8870,-0.1705,0.8421,0.6706,1.090
13:44:10:8890,-0.1793,0.8401,0.6366,1.069
13:44:10:8910,-0.1818,0.8455,0.6019,1.054
13:44:10:8990,-0.1781,0.8558,0.5785,1.048
13:44:10:9000,-0.1742,0.8665,0.5675,1.050
13:44:10:9010,-0.1666,0.8726,0.5641,1.052
13:44:10:9010,-0.1529,0.8731,0.5704,1.054
13:44:10:9030,-0.1344,0.8641,0.5936,1.057
13:44:10:9050,-0.1185,0.8467,0.6261,1.060
13:44:10:9080,-0.1080,0.8274,0.6633,1.066
13:44:10:9100,-0.0950,0.8059,0.7043,1.075
13:44:10:9140,-0.0806,0.7886,0.7378,1.083
13:44:10:9150,-0.0608,0.7795,0.7583,1.089
13:44:10:9180,-0.0384,0.7722,0.7666,1.089
13:44:10:9200,-0.0235,0.7624,0.7624,1.079
13:44:10:9230,-0.0151,0.7507,0.7551,1.065
13:44:10:9250,-0.0117,0.7351,0.7512,1.051
13:44:10:9280,-0.0156,0.7163,0.7480,1.036
13:44:10:9310,-0.0230,0.6911,0.7495,1.020
13:44:10:9340,-0.0288,0.6642,0.7556,1.006
13:44:10:9350,-0.0276,0.6413,0.7634,0.997
13:44:10:9370,-0.0195,0.6178,0.7788,0.994
13:44:10:9400,-0.0083,0.5958,0.7974,0.995
13:44:10:9420,0.0015,0.5760,0.8113,0.995
13:44:10:9460,0.0064,0.5604,0.8265,0.999
13:44:10:9470,0.0088,0.5396,0.8365,0.995
13:44:10:9500,0.0034,0.5189,0.8311,0.980
13:44:10:9520,-0.0078,0.5050,0.8157,0.959
13:44:10:9540,-0.0242,0.4957,0.7866,0.930
13:44:10:9580,-0.0425,0.4989,0.7451,0.898
13:44:10:9600,-0.0574,0.5142,0.7087,0.877
13:44:10:9610,-0.0701,0.5377,0.6794,0.869
13:44:10:9650,-0.0779,0.5616,0.6564,0.867
13:44:10:9660,-0.0823,0.5819,0.6430,0.871
13:44:10:9690,-0.0840,0.6019,0.6337,0.878
13:44:10:9710,-0.0804,0.6173,0.6217,0.880
13:44:10:9730,-0.0740,0.6171,0.6215,0.879
13:44:10:9760,-0.0689,0.6083,0.6408,0.886
13:44:10:9800,-0.0694,0.6000,0.6625,0.897
13:44:10:9810,-0.0762,0.5971,0.6862,0.913
13:44:10:9840,-0.0911,0.5995,0.7192,0.941
13:44:10:9860,-0.1094,0.5922,0.7654,0.974
13:44:10:9880,-0.1309,0.5804,0.8145,1.009
13:44:10:9900,-0.1585,0.5778,0.8594,1.048
13:44:10:9930,-0.1859,0.5775,0.9166,1.099
13:44:10:9960,-0.2113,0.5760,0.9845,1.160
13:44:10:9980,-0.2423,0.5724,1.0568,1.226
13:44:11:0000,-0.2861,0.5665,1.1433,1.308
13:44:11:0030,-0.3398,0.5555,1.2010,1.366
13:44:11:0050,-0.4070,0.5445,1.1975,1.377
13:44:11:0070,-0.4986,0.5377,1.1216,1.340
13:44:11:0100,-0.6078,0.5370,0.8912,1.205
13:44:11:0130,-0.6545,0.5032,0.5169,0.974
13:44:11:0150,-0.6225,0.4422,0.1869,0.786
13:44:11:0180,-0.5812,0.3906,-0.0056,0.700
13:44:11:0200,-0.5484,0.3501,-0.1234,0.662
13:44:11:0220,-0.5182,0.3359,-0.2189,0.655
13:44:11:0240,-0.4874,0.3405,-0.3088,0.670
13:44:11:0280,-0.4546,0.3603,-0.4011,0.705
13:44:11:0300,-0.4141,0.4138,-0.5582,0.809
13:44:11:0330,-0.2993,0.5839,-1.5887,1.719
13:44:11:0350,-0.1256,0.9251,-3.4348,3.559
13:44:11:0370,-0.0362,1.2535,-4.2112,4.394
13:44:11:0390,-0.0366,1.4225,-3.5684,3.842
13:44:11:0420,-0.0215,1.5149,-2.7960,3.180
13:44:11:0440,0.0115,1.5789,-2.3919,2.866
13:44:11:0460,0.0237,1.6065,-2.1398,2.676
13:44:11:0490,0.0112,1.6055,-1.8916,2.481
13:44:11:0509,-0.0222,1.5811,-1.6551,2.289
13:44:11:0540,-0.0623,1.5317,-1.4428,2.105
13:44:11:0560,-0.1055,1.4755,-1.2557,1.940
13:44:11:0580,-0.2120,1.4220,-0.6168,1.565
13:44:11:0610,-0.3464,1.3727,0.0445,1.416
13:44:11:0640,-0.4195,1.3224,0.0239,1.388
13:44:11:0660,-0.4595,1.2686,-0.1717,1.360
13:44:11:0680,-0.4957,1.2251,-0.2211,1.340
13:44:11:0709,-0.5453,1.1953,-0.1713,1.325
13:44:11:0730,-0.6904,1.1707,-0.0537,1.360
13:44:11:0750,-0.9149,1.1531,0.1786,1.483
13:44:11:0780,-1.0251,1.1516,0.3965,1.592
13:44:11:0800,-1.0236,1.1499,0.4432,1.602
13:44:11:0830,-1.0146,1.1308,0.3535,1.560
13:44:11:0850,-0.9818,1.0932,0.2218,1.486
13:44:11:0869,-0.9205,1.0453,0.0997,1.396
13:44:11:0900,-0.8533,0.9928,-0.0291,1.309
13:44:11:0920,-0.7957,0.9408,-0.1593,1.242
13:44:11:0950,-0.7319,0.9041,-0.2651,1.193
13:44:11:0980,-0.6586,0.8902,-0.3129,1.151
13:44:11:1000,-0.5997,0.8814,-0.2910,1.105
13:44:11:1030,-0.5580,0.8675,-0.2250,1.056
13:44:11:1040,-0.5260,0.8565,-0.1317,1.014
13:44:11:1070,-0.4962,0.8401,-0.0591,0.977
13:44:11:1090,-0.4693,0.8167,-0.0264,0.942
13:44:11:1130,-0.4419,0.7993,-0.0173,0.914
13:44:11:1140,-0.4124,0.7932,-0.0313,0.895
13:44:11:1170,-0.3889,0.7998,-0.0562,0.891
13:44:11:1190,-0.3601,0.8113,-0.0513,0.889
13:44:11:1220,-0.3193,0.8167,0.0024,0.877
13:44:11:1240,-0.2795,0.8125,0.0613,0.861
13:44:11:1270,-0.2492,0.8047,0.1046,0.849
13:44:11:1290,-0.2267,0.7979,0.1485,0.843
13:44:11:1310,-0.2099,0.7964,0.1930,0.846
13:44:11:1340,-0.2018,0.8032,0.2296,0.859
13:44:11:1360,-0.2020,0.8164,0.2528,0.878
13:44:11:1380,-0.2084,0.8328,0.2585,0.897
13:44:11:1419,-0.2201,0.8472,0.2538,0.911
13:44:11:1429,-0.2382,0.8621,0.2433,0.927
13:44:11:1460,-0.2607,0.8790,0.2235,0.944
13:44:11:1480,-0.2829,0.8924,0.1974,0.957
13:44:11:1510,-0.3076,0.9015,0.1756,0.969
13:44:11:1530,-0.3374,0.9078,0.1615,0.982
13:44:11:1550,-0.3686,0.9146,0.1480,0.997
13:44:11:1580,-0.3977,0.9212,0.1319,1.012
13:44:11:1610,-0.4226,0.9295,0.1153,1.028
13:44:11:1630,-0.4422,0.9418,0.0975,1.045
13:44:11:1660,-0.4563,0.9535,0.0835,1.060
13:44:11:1680,-0.4695,0.9657,0.0762,1.077
13:44:11:1700,-0.4842,0.9772,0.0716,1.093
13:44:11:1729,-0.4962,0.9852,0.0679,1.105
13:44:11:1750,-0.5030,0.9906,0.0618,1.113
13:44:11:1770,-0.5028,0.9945,0.0515,1.116
13:44:11:1800,-0.4986,0.9962,0.0357,1.115
13:44:11:1830,-0.4913,0.9967,0.0137,1.111
13:44:11:1850,-0.4847,0.9953,-0.0083,1.107
13:44:11:1870,-0.4771,0.9923,-0.0288,1.101
13:44:11:1890,-0.4649,0.9928,-0.0496,1.097
13:44:11:1920,-0.4534,0.9953,-0.0621,1.095
13:44:11:1950,-0.4407,0.9989,-0.0682,1.094
13:44:11:1970,-0.4302,1.0045,-0.0718,1.095
13:44:11:2000,-0.4219,1.0104,-0.0745,1.097
13:44:11:2020,-0.4102,1.0168,-0.0840,1.100
13:44:11:2039,-0.4002,1.0202,-0.0970,1.100
13:44:11:2060,-0.3960,1.0197,-0.1072,1.099
13:44:11:2100,-0.3919,1.0160,-0.1129,1.095
13:44:11:2120,-0.3870,1.0102,-0.1107,1.087
13:44:11:2140,-0.3801,1.0033,-0.1072,1.078
13:44:11:2170,-0.3745,0.9962,-0.0950,1.069
13:44:11:2190,-0.3716,0.9892,-0.0733,1.059
13:44:11:2210,-0.3672,0.9843,-0.0540,1.052
13:44:11:2240,-0.3625,0.9801,-0.0391,1.046
13:44:11:2260,-0.3564,0.9738,-0.0227,1.037
13:44:11:2280,-0.3393,0.9611,0.0027,1.019
13:44:11:2310,-0.3186,0.9457,0.0283,0.998
13:44:11:2330,-0.3066,0.9335,0.0457,0.984
13:44:11:2360,-0.2995,0.9227,0.0574,0.972
13:44:11:2380,-0.3012,0.9078,0.0706,0.959
13:44:11:2410,-0.3081,0.8907,0.0870,0.946
13:44:11:2430,-0.3117,0.8785,0.1009,0.938
13:44:11:2460,-0.3159,0.8687,0.1094,0.931
13:44:11:2480,-0.3230,0.8585,0.1163,0.925
13:44:11:2500,-0.3325,0.8477,0.1165,0.918
13:44:11:2530,-0.3430,0.8362,0.1114,0.911
13:44:11:2550,-0.3484,0.8257,0.1082,0.903
13:44:11:2570,-0.3484,0.8142,0.1006,0.891
13:44:11:2600,-0.3445,0.8040,0.0892,0.879
13:44:11:2630,-0.3401,0.7964,0.0774,0.869
13:44:11:2650,-0.3410,0.7830,0.0645,0.856
13:44:11:2670,-0.3427,0.7649,0.0542,0.840
13:44:11:2700,-0.3430,0.7534,0.0501,0.829
13:44:11:2720,-0.3403,0.7488,0.0459,0.824
13:44:11:2750,-0.3383,0.7431,0.0413,0.818
13:44:11:2770,-0.3459,0.7324,0.0352,0.811
13:44:11:2800,-0.3652,0.7116,0.0254,0.800
13:44:11:2819,-0.3848,0.6848,0.0205,0.786
13:44:11:2849,-0.3953,0.6613,0.0195,0.771
13:44:11:2870,-0.3955,0.6496,0.0181,0.761
13:44:11:2890,-0.3884,0.6493,0.0159,0.757
13:44:11:2910,-0.3818,0.6537,0.0134,0.757
13:44:11:2940,-0.3779,0.6640,0.0134,0.764
13:44:11:2980,-0.3760,0.6752,0.0139,0.773
13:44:11:2990,-0.3745,0.6879,0.0107,0.783
13:44:11:3010,-0.3796,0.7067,0.0107,0.802
13:44:11:3040,-0.3901,0.7258,0.0137,0.824
13:44:11:3060,-0.3923,0.7532,0.0090,0.849
13:44:11:3080,-0.3884,0.7918,0.0054,0.882
13:44:11:3110,-0.3845,0.8291,0.0022,0.914
13:44:11:3130,-0.3806,0.8570,-0.0007,0.938
13:44:11:3160,-0.3857,0.8756,0.0049,0.957
13:44:11:3180,-0.3897,0.8953,0.0100,0.977
13:44:11:3210,-0.3850,0.9237,0.0073,1.001
13:44:11:3230,-0.3801,0.9564,0.0015,1.029
13:44:11:3250,-0.3726,0.9894,0.0024,1.057
13:44:11:3280,-0.3647,1.0221,0.0105,1.085
13:44:11:3310,-0.3596,1.0510,0.0232,1.111
13:44:11:3330,-0.3518,1.0764,0.0366,1.133
13:44:11:3350,-0.3379,1.1045,0.0450,1.156
13:44:11:3380,-0.3193,1.1304,0.0454,1.175
13:44:11:3400,-0.3066,1.1445,0.0381,1.185
13:44:11:3430,-0.3088,1.1450,0.0298,1.186
13:44:11:3449,-0.3195,1.1382,0.0274,1.182
13:44:11:3479,-0.3276,1.1313,0.0266,1.178
13:44:11:3500,-0.3281,1.1216,0.0200,1.169
13:44:11:3520,-0.3296,1.1091,0.0203,1.157
13:44:11:3540,-0.3359,1.0927,0.0222,1.143
13:44:11:3570,-0.3383,1.0761,0.0210,1.128
13:44:11:3600,-0.3332,1.0688,0.0215,1.120
13:44:11:3640,-0.3298,1.0539,0.0161,1.104
13:44:11:3650,-0.3281,1.0302,0.0125,1.081
13:44:11:3670,-0.3261,1.0045,0.0093,1.056
13:44:11:3700,-0.3232,0.9794,0.0071,1.031
13:44:11:3720,-0.3183,0.9598,0.0046,1.011
13:44:11:3740,-0.3112,0.9459,0.0020,0.996
13:44:11:3760,-0.3034,0.9357,0.0056,0.984
13:44:11:3790,-0.2976,0.9269,0.0115,0.974
13:44:11:3820,-0.2870,0.9200,0.0181,0.964
13:44:11:3840,-0.2758,0.9100,0.0242,0.951
13:44:11:3860,-0.2648,0.9005,0.0237,0.939
13:44:11:3880,-0.2590,0.8897,0.0176,0.927
13:44:11:3910,-0.2604,0.8826,0.0127,0.920
13:44:11:3940,-0.2634,0.8775,0.0022,0.916
13:44:11:3970,-0.2721,0.8580,-0.0088,0.900
13:44:11:3980,-0.2802,0.8316,-0.0142,0.878
13:44:11:4010,-0.2721,0.8142,-0.0200,0.859
13:44:11:4040,-0.2484,0.8067,-0.0227,0.844
13:44:11:4060,-0.2277,0.8054,-0.0252,0.837
13:44:11:4079,-0.2199,0.8299,-0.0286,0.859
13:44:11:4100,-0.2340,0.8704,-0.0298,0.902
13:44:11:4140,-0.2638,0.9144,-0.0286,0.952
13:44:11:4150,-0.2883,0.9669,-0.0198,1.009
13:44:11:4180,-0.3103,1.0011,-0.0039,1.048
13:44:11:4200,-0.3335,1.0119,0.0112,1.065
13:44:11:4230,-0.3425,1.0197,0.0244,1.076
13:44:11:4250,-0.3335,1.0290,0.0320,1.082
13:44:11:4270,-0.3186,1.0334,0.0344,1.082
13:44:11:4300,-0.3012,1.0392,0.0415,1.083
13:44:11:4320,-0.2892,1.0422,0.0508,1.083
13:44:11:4350,-0.2780,1.0414,0.0562,1.079
13:44:11:4370,-0.2651,1.0351,0.0633,1.070
13:44:11:4390,-0.2526,1.0209,0.0669,1.054
13:44:11:4430,-0.2419,1.0055,0.0694,1.037
13:44:11:4440,-0.2431,0.9794,0.0728,1.012
13:44:11:4470,-0.2580,0.9376,0.0740,0.975
13:44:11:4490,-0.2800,0.8839,0.0743,0.930
13:44:11:4520,-0.2861,0.8377,0.0730,0.888
13:44:11:4540,-0.2739,0.8465,0.0713,0.893
13:44:11:4560,-0.2565,0.9034,0.0684,0.942
13:44:11:4590,-0.2423,0.9652,0.0672,0.997
13:44:11:4610,-0.2419,1.0407,0.0721,1.071
13:44:11:4640,-0.2438,1.1245,0.0823,1.154
13:44:11:4670,-0.2338,1.1875,0.0989,1.214
13:44:11:4690,-0.2248,1.2139,0.1156,1.240
13:44:11:4710,-0.2213,1.2144,0.1192,1.240
13:44:11:4730,-0.2169,1.1953,0.1163,1.220
13:44:11:4760,-0.2130,1.1592,0.1077,1.184
13:44:11:4780,-0.2020,1.1230,0.0941,1.145
13:44:11:4810,-0.1908,1.0847,0.0787,1.104
13:44:11:4830,-0.1835,1.0512,0.0655,1.069
13:44:11:4860,-0.1761,1.0268,0.0613,1.044
13:44:11:4880,-0.1725,1.0028,0.0611,1.019
13:44:11:4900,-0.1747,0.9860,0.0586,1.003
13:44:11:4930,-0.1810,0.9664,0.0611,0.985
13:44:11:4950,-0.1837,0.9432,0.0672,0.963
13:44:11:4980,-0.1771,0.9276,0.0694,0.947
13:44:11:5000,-0.1713,0.9168,0.0701,0.935
13:44:11:5030,-0.1656,0.9183,0.0735,0.936
13:44:11:5050,-0.1544,0.9415,0.0721,0.957
13:44:11:5070,-0.1534,0.9686,0.0635,0.983
13:44:11:5100,-0.1669,0.9747,0.0586,0.991
13:44:11:5130,-0.1849,0.9576,0.0533,0.977
13:44:11:5150,-0.2077,0.9229,0.0452,0.947
13:44:11:5170,-0.2238,0.8914,0.0428,0.920
13:44:11:5200,-0.2309,0.8758,0.0381,0.907
13:44:11:5220,-0.2179,0.8863,0.0296,0.913
13:44:11:5240,-0.1945,0.9151,0.0283,0.936
13:44:11:5270,-0.1793,0.9528,0.0342,0.970
13:44:11:5290,-0.1708,0.9960,0.0413,1.011
13:44:11:5320,-0.1691,1.0280,0.0486,1.043
13:44:11:5340,-0.1656,1.0500,0.0567,1.064
13:44:11:5370,-0.1542,1.0690,0.0613,1.082
13:44:11:5390,-0.1407,1.0835,0.0618,1.094
13:44:11:5430,-0.1295,1.0944,0.0638,1.104
13:44:11:5440,-0.1207,1.1023,0.0650,1.111
13:44:11:5500,-0.1148,1.1047,0.0616,1.112
13:44:11:5520,-0.1043,1.1108,0.0625,1.117
13:44:11:5520,-0.0943,1.1113,0.0608,1.117
13:44:11:5530,-0.0897,1.1006,0.0562,1.106
13:44:11:5560,-0.0882,1.0839,0.0564,1.089
13:44:11:5580,-0.0877,1.0634,0.0557,1.068
13:44:11:5610,-0.0814,1.0502,0.0515,1.055
13:44:11:5639,-0.0618,1.0441,0.0508,1.047
13:44:11:5659,-0.0388,1.0302,0.0533,1.032
13:44:11:5679,-0.0213,1.0077,0.0552,1.009
13:44:11:5699,-0.0027,0.9909,0.0591,0.993
13:44:11:5729,0.0125,0.9799,0.0633,0.982
13:44:11:5750,0.0198,0.9689,0.0645,0.971
13:44:11:5780,0.0264,0.9550,0.0662,0.958
13:44:11:5810,0.0315,0.9369,0.0647,0.940
13:44:11:5830,0.0298,0.9244,0.0555,0.927
13:44:11:5850,0.0239,0.9229,0.0489,0.925
13:44:11:5880,0.0176,0.9212,0.0437,0.922
13:44:11:5900,0.0142,0.9195,0.0347,0.920
13:44:11:5920,0.0090,0.9142,0.0303,0.915
13:44:11:5950,0.0024,0.8968,0.0332,0.897
13:44:11:5970,0.0039,0.8834,0.0379,0.884
13:44:11:6000,0.0110,0.8892,0.0420,0.890
13:44:11:6020,0.0100,0.9051,0.0396,0.906
13:44:11:6040,0.0051,0.9229,0.0335,0.924
13:44:11:6070,0.0112,0.9488,0.0318,0.949
13:44:11:6100,0.0095,0.9630,0.0276,0.963
13:44:11:6120,-0.0024,0.9645,0.0276,0.965
13:44:11:6140,0.0017,0.9674,0.0288,0.968
13:44:11:6170,0.0198,0.9650,0.0266,0.966
13:44:11:6190,0.0384,0.9645,0.0352,0.966
13:44:11:6210,0.0476,0.9745,0.0396,0.976
13:44:11:6240,0.0467,0.9774,0.0330,0.979
13:44:11:6260,0.0450,0.9713,0.0193,0.973
13:44:11:6290,0.0344,0.9603,0.0081,0.961
13:44:11:6310,0.0164,0.9349,-0.0029,0.935
13:44:11:6340,0.0076,0.9068,-0.0166,0.907
13:44:11:6360,-0.0078,0.8770,-0.0239,0.877
13:44:11:6380,-0.0305,0.8423,-0.0291,0.843
13:44:11:6410,-0.0457,0.8108,-0.0252,0.812
13:44:11:6440,-0.0542,0.7478,-0.0166,0.750
13:44:11:6460,-0.0572,0.6496,-0.0081,0.652
13:44:11:6490,-0.0562,0.5379,0.0051,0.541
13:44:11:6510,-0.0611,0.3955,0.0059,0.400
13:44:11:6530,-0.0601,0.2426,-0.0010,0.250
13:44:11:6550,-0.0601,0.0073,-0.0264,0.066
13:44:11:6580,-0.0877,-0.3840,-0.1156,0.411
13:44:11:6610,-0.1427,-0.7881,-0.2475,0.838
13:44:11:6660,-0.2638,-1.1067,-0.3445,1.189
13:44:11:6670,-0.3701,-1.2325,-0.3403,1.331
13:44:11:6690,-0.3779,-1.1829,-0.2848,1.274
13:44:11:6700,-0.3503,-1.0776,-0.1940,1.150
13:44:11:6720,-0.3415,-0.8983,-0.0200,0.961
13:44:11:6750,-0.3657,-0.5277,0.2528,0.690
13:44:11:6770,-0.3794,0.0884,0.5836,0.702
13:44:11:6800,-0.3493,0.5624,0.7839,1.026
13:44:11:6820,-0.2624,0.6791,0.7957,1.079
13:44:11:6850,-0.1463,0.6369,0.6752,0.940
13:44:11:6870,-0.0774,0.5116,0.3547,0.627
13:44:11:6889,-0.1019,0.4942,0.1087,0.516
13:44:11:6919,-0.1410,0.5629,0.0787,0.586
13:44:11:6939,-0.1622,0.5902,0.0645,0.615
13:44:11:6969,-0.1778,0.6344,0.0332,0.660
13:44:11:6990,-0.1583,0.6554,-0.0518,0.676
13:44:11:7020,-0.1361,0.6955,-0.1634,0.727
13:44:11:7040,-0.1104,0.7854,-0.2912,0.845
13:44:11:7060,-0.0579,0.9168,-0.3870,0.997
13:44:11:7090,-0.0059,1.1064,-0.3699,1.167
13:44:11:7110,0.0450,1.3497,-0.3005,1.384
13:44:11:7140,0.1241,1.6136,-0.2426,1.636
13:44:11:7160,0.2348,1.8657,-0.2125,1.892
13:44:11:7190,0.3789,2.1107,-0.2267,2.156
13:44:11:7210,0.5174,2.3455,-0.2480,2.415
13:44:11:7230,0.5880,2.5531,-0.2423,2.631
13:44:11:7260,0.6755,2.7219,-0.2099,2.812
13:44:11:7290,0.7678,2.8329,-0.1862,2.941
13:44:11:7310,0.8470,2.9301,-0.2096,3.057
13:44:11:7340,0.9633,3.0163,-0.2357,3.175
13:44:11:7360,1.0781,3.0894,-0.2538,3.282
13:44:11:7380,1.2117,3.1470,-0.2489,3.381
13:44:11:7400,1.3583,3.1507,-0.2340,3.439
13:44:11:7430,1.5183,3.1248,-0.2619,3.484
13:44:11:7450,1.6693,3.0642,-0.2663,3.500
13:44:11:7480,1.7602,2.9269,-0.2194,3.422
13:44:11:7500,1.7264,2.6694,-0.1849,3.184
13:44:11:7530,1.4870,2.3042,-0.1568,2.747
13:44:11:7550,1.0673,1.9458,-0.1072,2.222
13:44:11:7570,0.6606,1.6729,-0.0877,1.801
13:44:11:7600,0.4158,1.4868,-0.1229,1.549
13:44:11:7620,0.2966,1.3678,-0.1620,1.409
13:44:11:7660,0.2394,1.2857,-0.1683,1.319
13:44:11:7690,0.2079,1.2198,-0.1444,1.246
13:44:11:7700,0.1830,1.1638,-0.1112,1.183
13:44:11:7730,0.1720,1.1035,-0.1747,1.130
13:44:11:7740,0.1490,1.0429,-0.2184,1.076
13:44:11:7770,0.1199,0.9999,-0.0789,1.010
13:44:11:7790,0.1334,0.9640,0.0386,0.974
13:44:11:7820,0.1832,0.9344,0.0347,0.953
13:44:11:7840,0.2199,0.9117,0.0010,0.938
13:44:11:7870,0.2318,0.8936,-0.0261,0.924
13:44:11:7890,0.2460,0.8795,-0.0325,0.914
13:44:11:7910,0.2616,0.8704,-0.0261,0.909
13:44:11:7950,0.2707,0.8670,-0.0261,0.909
13:44:11:7970,0.2763,0.8658,-0.0376,0.910
13:44:11:7990,0.2868,0.8624,-0.0467,0.910
13:44:11:8010,0.2958,0.8575,-0.0481,0.908
13:44:11:8040,0.3010,0.8550,-0.0506,0.908
13:44:11:8060,0.3068,0.8528,-0.0547,0.908
13:44:11:8080,0.3125,0.8538,-0.0562,0.911
13:44:11:8110,0.3164,0.8587,-0.0581,0.917
13:44:11:8139,0.3147,0.8655,-0.0660,0.923
13:44:11:8159,0.3110,0.8726,-0.0748,0.929
13:44:11:8179,0.3085,0.8800,-0.0831,0.936
13:44:11:8210,0.3054,0.8868,-0.0911,0.942
13:44:11:8230,0.3000,0.8924,-0.0980,0.947
13:44:11:8250,0.2936,0.8958,-0.1021,0.948
13:44:11:8280,0.2858,0.8953,-0.1129,0.947
13:44:11:8300,0.2717,0.8895,-0.1331,0.940
13:44:11:8330,0.2506,0.8785,-0.1456,0.925
13:44:11:8350,0.2353,0.8690,-0.1444,0.912
13:44:11:8370,0.2277,0.8658,-0.1388,0.906
13:44:11:8400,0.2208,0.8687,-0.1397,0.907
13:44:11:8430,0.2140,0.8758,-0.1480,0.914
13:44:11:8450,0.2045,0.8834,-0.1559,0.920
13:44:11:8470,0.1930,0.8858,-0.1598,0.921
13:44:11:8500,0.1825,0.8865,-0.1578,0.919
13:44:11:8520,0.1705,0.8880,-0.1546,0.917
13:44:11:8550,0.1588,0.8907,-0.1527,0.918
13:44:11:8570,0.1483,0.8966,-0.1505,0.921
13:44:11:8590,0.1419,0.9032,-0.1471,0.926
13:44:11:8620,0.1402,0.9049,-0.1412,0.926
13:44:11:8640,0.1429,0.9083,-0.1329,0.929
13:44:11:8670,0.1490,0.9132,-0.1234,0.933
13:44:11:8690,0.1549,0.9178,-0.1141,0.938
13:44:11:8710,0.1610,0.9254,-0.1060,0.945
13:44:11:8740,0.1691,0.9332,-0.1014,0.954
13:44:11:8760,0.1776,0.9418,-0.0965,0.963
13:44:11:8790,0.1852,0.9491,-0.0872,0.971
13:44:11:8860,0.1949,0.9586,-0.0755,0.981
13:44:11:8870,0.2055,0.9708,-0.0623,0.994
13:44:11:8880,0.2123,0.9823,-0.0525,1.006
13:44:11:8890,0.2128,0.9938,-0.0467,1.017
13:44:11:8910,0.2147,1.0058,-0.0423,1.029
13:44:11:8940,0.2186,1.0153,-0.0450,1.040
13:44:11:8960,0.2211,1.0207,-0.0479,1.045
13:44:11:8990,0.2248,1.0258,-0.0437,1.051
13:44:11:9010,0.2321,1.0302,-0.0406,1.057
13:44:11:9030,0.2404,1.0302,-0.0376,1.059
13:44:11:9050,0.2480,1.0300,-0.0362,1.060
13:44:11:9080,0.2538,1.0324,-0.0386,1.064
